latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
61.998028,10.006897,801.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),cloud_cover (%)
2019-01-21T19:00,-14.4,88,0.00,0.00,29
2019-01-21T20:00,-15.0,88,0.00,0.00,30
2019-01-21T21:00,-15.5,91,0.00,0.00,1
2019-01-21T22:00,-15.1,93,0.00,0.00,1
2019-01-21T23:00,-16.0,94,0.00,0.00,17
2019-01-22T00:00,-13.4,81,0.00,0.00,8
2019-01-22T01:00,-13.9,83,0.00,0.00,56
2019-01-22T02:00,-14.9,88,0.00,0.00,71
2019-01-22T03:00,-15.7,92,0.00,0.00,73
2019-01-22T04:00,-16.7,96,0.00,0.00,64
2019-01-22T05:00,-16.3,98,0.00,0.00,71
2019-01-22T06:00,-16.2,94,0.00,0.00,93
2019-01-22T07:00,-16.5,87,0.00,0.00,100
2019-01-22T08:00,-16.4,94,0.00,0.00,98
2019-01-22T09:00,-16.4,92,0.00,0.00,98
2019-01-22T10:00,-15.8,90,0.00,0.00,96
2019-01-22T11:00,-15.3,88,0.00,0.00,95
2019-01-22T12:00,-15.6,84,0.00,0.00,92
2019-01-22T13:00,-15.1,82,0.00,0.00,96
2019-01-22T14:00,-15.0,83,0.00,0.00,97
2019-01-22T15:00,-15.3,84,0.00,0.00,97
2019-01-22T16:00,-15.1,84,0.00,0.00,92
2019-01-22T17:00,-14.9,84,0.00,0.00,81
2019-01-22T18:00,-14.7,84,0.00,0.00,60
2019-01-22T19:00,-13.4,83,0.00,0.00,63
2019-01-22T20:00,-13.8,83,0.00,0.00,71
2019-01-22T21:00,-13.8,83,0.00,0.00,67
2019-01-22T22:00,-13.4,85,0.00,0.00,82
2019-01-22T23:00,-13.2,85,0.00,0.00,88
2019-01-23T00:00,-12.4,83,0.00,0.00,95
2019-01-23T01:00,-13.4,84,0.00,0.00,94
2019-01-23T02:00,-12.6,84,0.00,0.00,93
2019-01-23T03:00,-12.3,85,0.00,0.00,93
2019-01-23T04:00,-11.9,86,0.00,0.00,90
2019-01-23T05:00,-11.8,86,0.00,0.00,85
2019-01-23T06:00,-10.9,87,0.00,0.00,83
2019-01-23T07:00,-11.2,87,0.00,0.00,89
2019-01-23T08:00,-11.0,87,0.00,0.00,89
2019-01-23T09:00,-11.4,89,0.00,0.00,96
2019-01-23T10:00,-11.4,88,0.00,0.00,94
2019-01-23T11:00,-12.7,87,0.00,0.00,94
2019-01-23T12:00,-10.7,84,0.00,0.00,97
2019-01-23T13:00,-9.8,83,0.00,0.00,97
2019-01-23T14:00,-10.2,85,0.00,0.00,94
2019-01-23T15:00,-12.3,86,0.00,0.00,96
2019-01-23T16:00,-13.6,86,0.00,0.00,94
2019-01-23T17:00,-14.2,87,0.00,0.00,90
2019-01-23T18:00,-13.9,86,0.00,0.00,92
2019-01-23T19:00,-11.4,81,0.00,0.00,87
2019-01-23T20:00,-11.3,81,0.00,0.00,96
2019-01-23T21:00,-11.1,81,0.00,0.00,98
2019-01-23T22:00,-11.1,82,0.00,0.00,99
2019-01-23T23:00,-11.0,82,0.00,0.00,95
2019-01-24T00:00,-11.9,74,0.00,0.00,99
2019-01-24T01:00,-11.5,75,0.00,0.00,99
2019-01-24T02:00,-11.2,76,0.00,0.00,99
2019-01-24T03:00,-11.2,78,0.00,0.00,99
2019-01-24T04:00,-10.9,79,0.00,0.00,99
2019-01-24T05:00,-10.7,81,0.00,0.00,99
2019-01-24T06:00,-10.5,83,0.00,0.00,100
2019-01-24T07:00,-10.3,85,0.00,0.00,100
2019-01-24T08:00,-10.6,87,0.00,0.00,100
2019-01-24T09:00,-9.8,89,0.00,0.00,100
2019-01-24T10:00,-9.3,88,0.00,0.00,100
2019-01-24T11:00,-8.5,85,0.00,0.00,100
2019-01-24T12:00,-8.8,85,0.00,0.00,99
2019-01-24T13:00,-9.1,85,0.00,0.00,91
2019-01-24T14:00,-8.2,83,0.00,0.00,96
2019-01-24T15:00,-9.3,87,0.00,0.00,99
2019-01-24T16:00,-9.0,88,0.00,0.00,100
2019-01-24T17:00,-9.1,89,0.00,0.00,100
2019-01-24T18:00,-9.5,90,0.10,0.00,100
2019-01-24T19:00,-9.0,89,0.00,0.00,100
2019-01-24T20:00,-9.2,90,0.00,0.00,100
2019-01-24T21:00,-10.0,91,0.00,0.00,99
2019-01-24T22:00,-10.8,91,0.00,0.00,99
2019-01-24T23:00,-10.2,91,0.00,0.00,99
2019-01-25T00:00,-12.5,91,0.00,0.00,99
2019-01-25T01:00,-11.7,94,0.00,0.00,74
2019-01-25T02:00,-12.7,95,0.00,0.00,65
2019-01-25T03:00,-13.3,93,0.00,0.00,62
2019-01-25T04:00,-13.3,93,0.00,0.00,50
2019-01-25T05:00,-13.3,93,0.00,0.00,48
2019-01-25T06:00,-14.0,92,0.00,0.00,43
2019-01-25T07:00,-14.3,91,0.00,0.00,60
2019-01-25T08:00,-14.3,92,0.00,0.00,70
2019-01-25T09:00,-13.7,90,0.00,0.00,70
2019-01-25T10:00,-12.5,89,0.00,0.00,69
2019-01-25T11:00,-11.8,87,0.00,0.00,81
2019-01-25T12:00,-11.1,84,0.00,0.00,79
2019-01-25T13:00,-10.4,82,0.00,0.00,86
2019-01-25T14:00,-9.9,82,0.00,0.00,99
2019-01-25T15:00,-9.5,82,0.00,0.00,100
2019-01-25T16:00,-9.2,81,0.00,0.00,100
2019-01-25T17:00,-8.9,81,0.00,0.00,100
2019-01-25T18:00,-8.8,83,0.00,0.00,98
2019-01-25T19:00,-8.6,84,0.10,0.00,100
2019-01-25T20:00,-8.5,82,0.10,0.00,95
2019-01-25T21:00,-8.5,82,0.10,0.00,99
2019-01-25T22:00,-8.3,81,0.20,0.00,100
2019-01-25T23:00,-8.2,82,0.20,0.00,99
2019-01-26T00:00,-8.3,81,0.20,0.00,99
2019-01-26T01:00,-8.6,81,0.20,0.00,99
2019-01-26T02:00,-8.8,83,0.20,0.00,100
2019-01-26T03:00,-8.9,83,0.20,0.00,99
2019-01-26T04:00,-9.1,82,0.20,0.00,99
2019-01-26T05:00,-9.3,82,0.10,0.00,98
2019-01-26T06:00,-9.3,81,0.10,0.00,99
2019-01-26T07:00,-9.5,81,0.10,0.00,99
2019-01-26T08:00,-9.6,82,0.10,0.00,99
2019-01-26T09:00,-9.6,81,0.10,0.00,99
2019-01-26T10:00,-9.6,80,0.10,0.00,100
2019-01-26T11:00,-9.5,78,0.10,0.00,100
2019-01-26T12:00,-9.3,76,0.10,0.00,100
2019-01-26T13:00,-9.3,76,0.10,0.00,100
2019-01-26T14:00,-9.5,79,0.10,0.00,99
2019-01-26T15:00,-9.7,80,0.10,0.00,98
2019-01-26T16:00,-9.7,80,0.10,0.00,99
2019-01-26T17:00,-9.8,80,0.10,0.00,100
2019-01-26T18:00,-9.8,80,0.10,0.00,100
2019-01-26T19:00,-9.9,81,0.00,0.00,100
2019-01-26T20:00,-10.1,82,0.10,0.10,99
2019-01-26T21:00,-10.1,81,0.00,0.00,100
2019-01-26T22:00,-10.3,82,0.10,0.00,100
2019-01-26T23:00,-10.4,81,0.10,0.00,100
2019-01-27T00:00,-9.9,81,0.10,0.00,100
2019-01-27T01:00,-10.2,82,0.10,0.00,100
2019-01-27T02:00,-10.5,83,0.10,0.00,100
2019-01-27T03:00,-10.7,83,0.10,0.00,100
2019-01-27T04:00,-10.9,83,0.10,0.00,100
2019-01-27T05:00,-11.1,82,0.10,0.00,100
2019-01-27T06:00,-11.5,82,0.10,0.00,100
2019-01-27T07:00,-11.7,81,0.10,0.00,100
2019-01-27T08:00,-11.9,81,0.10,0.00,100
2019-01-27T09:00,-12.0,80,0.10,0.00,99
2019-01-27T10:00,-11.8,76,0.10,0.00,99
2019-01-27T11:00,-11.7,74,0.00,0.00,100
2019-01-27T12:00,-11.3,74,0.00,0.00,100
2019-01-27T13:00,-11.4,73,0.00,0.00,100
2019-01-27T14:00,-11.6,77,0.00,0.00,100
2019-01-27T15:00,-11.8,79,0.00,0.00,100
2019-01-27T16:00,-12.0,81,0.00,0.00,99
2019-01-27T17:00,-12.5,82,0.00,0.00,99
2019-01-27T18:00,-12.4,82,0.00,0.00,100
2019-01-27T19:00,-12.4,81,0.00,0.00,100
2019-01-27T20:00,-12.5,81,0.00,0.00,99
2019-01-27T21:00,-12.6,81,0.00,0.00,100
2019-01-27T22:00,-12.5,81,0.10,0.00,100
2019-01-27T23:00,-12.5,82,0.10,0.00,100
2019-01-28T00:00,-12.0,81,0.10,0.00,100
2019-01-28T01:00,-12.3,82,0.10,0.00,100
2019-01-28T02:00,-12.2,82,0.10,0.00,100
2019-01-28T03:00,-12.1,82,0.20,0.00,100
2019-01-28T04:00,-12.2,83,0.20,0.00,100
2019-01-28T05:00,-12.3,84,0.20,0.00,100
2019-01-28T06:00,-12.4,84,0.20,0.00,100
2019-01-28T07:00,-12.3,84,0.20,0.00,100
2019-01-28T08:00,-12.2,84,0.20,0.00,100
2019-01-28T09:00,-12.2,84,0.20,0.00,100
2019-01-28T10:00,-11.8,84,0.20,0.00,100
2019-01-28T11:00,-11.1,82,0.20,0.00,100
2019-01-28T12:00,-10.3,77,0.10,0.00,100
2019-01-28T13:00,-10.2,78,0.10,0.00,75
2019-01-28T14:00,-10.5,79,0.00,0.00,24
2019-01-28T15:00,-11.4,82,0.00,0.00,4
2019-01-28T16:00,-15.2,88,0.00,0.00,10
2019-01-28T17:00,-16.9,90,0.00,0.00,16
2019-01-28T18:00,-18.6,91,0.00,0.00,11
2019-01-28T19:00,-19.4,90,0.00,0.00,4
2019-01-28T20:00,-19.6,88,0.00,0.00,0
2019-01-28T21:00,-20.0,87,0.00,0.00,0
2019-01-28T22:00,-20.1,85,0.00,0.00,0
2019-01-28T23:00,-20.4,84,0.00,0.00,0
2019-01-29T00:00,-20.2,80,0.00,0.00,0
2019-01-29T01:00,-20.6,81,0.00,0.00,0
2019-01-29T02:00,-20.2,81,0.00,0.00,0
2019-01-29T03:00,-20.6,83,0.00,0.00,0
2019-01-29T04:00,-20.7,83,0.00,0.00,0
2019-01-29T05:00,-21.4,84,0.00,0.00,0
2019-01-29T06:00,-20.6,84,0.00,0.00,3
2019-01-29T07:00,-19.6,83,0.00,0.00,5
2019-01-29T08:00,-18.9,82,0.00,0.00,0
2019-01-29T09:00,-19.0,81,0.00,0.00,1
2019-01-29T10:00,-18.2,78,0.00,0.00,9
2019-01-29T11:00,-14.9,72,0.00,0.00,100
2019-01-29T12:00,-16.4,76,0.00,0.00,99
2019-01-29T13:00,-14.6,72,0.00,0.00,99
2019-01-29T14:00,-13.4,68,0.00,0.00,100
2019-01-29T15:00,-13.7,70,0.00,0.00,100
2019-01-29T16:00,-16.2,77,0.00,0.00,100
2019-01-29T17:00,-15.3,77,0.00,0.00,98
2019-01-29T18:00,-16.1,81,0.00,0.00,49
2019-01-29T19:00,-17.8,87,0.00,0.00,30
2019-01-29T20:00,-18.0,90,0.00,0.00,25
2019-01-29T21:00,-18.3,93,0.00,0.00,30
2019-01-29T22:00,-19.4,94,0.00,0.00,42
2019-01-29T23:00,-19.2,94,0.00,0.00,44
2019-01-30T00:00,-15.7,98,0.00,0.00,43
2019-01-30T01:00,-17.5,93,0.00,0.00,84
2019-01-30T02:00,-16.4,90,0.00,0.00,80
2019-01-30T03:00,-16.2,90,0.00,0.00,78
2019-01-30T04:00,-15.9,89,0.00,0.00,100
2019-01-30T05:00,-15.6,90,0.00,0.00,100
2019-01-30T06:00,-14.0,89,0.00,0.00,100
2019-01-30T07:00,-13.4,87,0.00,0.00,100
2019-01-30T08:00,-12.1,86,0.00,0.00,100
2019-01-30T09:00,-10.2,81,0.00,0.00,100
2019-01-30T10:00,-9.3,79,0.00,0.00,100
2019-01-30T11:00,-8.8,78,0.00,0.00,100
2019-01-30T12:00,-8.7,81,0.00,0.00,100
2019-01-30T13:00,-8.6,80,0.00,0.00,100
2019-01-30T14:00,-8.7,80,0.00,0.00,100
2019-01-30T15:00,-8.7,81,0.00,0.00,97
2019-01-30T16:00,-8.7,82,0.00,0.00,94
2019-01-30T17:00,-8.6,82,0.00,0.00,99
2019-01-30T18:00,-9.1,84,0.00,0.00,100
2019-01-30T19:00,-9.0,84,0.00,0.00,100
2019-01-30T20:00,-8.8,84,0.00,0.00,100
2019-01-30T21:00,-8.9,84,0.00,0.00,100
2019-01-30T22:00,-8.7,83,0.00,0.00,100
2019-01-30T23:00,-8.8,82,0.00,0.00,100
2019-01-31T00:00,-8.8,82,0.00,0.00,99
2019-01-31T01:00,-8.9,82,0.00,0.00,99
2019-01-31T02:00,-9.2,82,0.00,0.00,97
2019-01-31T03:00,-9.0,82,0.00,0.00,98
2019-01-31T04:00,-9.3,82,0.00,0.00,99
2019-01-31T05:00,-9.5,82,0.00,0.00,98
2019-01-31T06:00,-9.7,82,0.00,0.00,98
2019-01-31T07:00,-10.3,82,0.00,0.00,97
2019-01-31T08:00,-10.3,81,0.00,0.00,76
2019-01-31T09:00,-10.6,81,0.00,0.00,96
2019-01-31T10:00,-10.3,79,0.00,0.00,99
2019-01-31T11:00,-10.0,76,0.00,0.00,98
2019-01-31T12:00,-9.5,80,0.00,0.00,98
2019-01-31T13:00,-9.3,80,0.00,0.00,100
2019-01-31T14:00,-9.3,80,0.00,0.00,99
2019-01-31T15:00,-9.8,82,0.00,0.00,99
2019-01-31T16:00,-10.0,83,0.00,0.00,100
2019-01-31T17:00,-10.3,83,0.00,0.00,100
2019-01-31T18:00,-10.4,83,0.00,0.00,99
2019-01-31T19:00,-10.4,83,0.00,0.00,99
2019-01-31T20:00,-10.5,83,0.10,0.00,100
2019-01-31T21:00,-10.6,83,0.00,0.00,98
2019-01-31T22:00,-10.7,84,0.00,0.00,99
2019-01-31T23:00,-10.5,83,0.10,0.00,98
2019-02-01T00:00,-10.2,83,0.10,0.00,100
2019-02-01T01:00,-10.0,82,0.10,0.00,100
2019-02-01T02:00,-10.1,82,0.10,0.00,99
2019-02-01T03:00,-10.1,82,0.20,0.00,100
2019-02-01T04:00,-10.1,83,0.20,0.00,100
2019-02-01T05:00,-10.0,83,0.20,0.00,99
2019-02-01T06:00,-9.7,82,0.10,0.00,96
2019-02-01T07:00,-9.8,83,0.10,0.00,98
2019-02-01T08:00,-9.6,83,0.10,0.00,99
2019-02-01T09:00,-9.2,82,0.10,0.00,98
2019-02-01T10:00,-9.0,83,0.10,0.00,99
2019-02-01T11:00,-8.7,83,0.10,0.00,98
2019-02-01T12:00,-8.7,81,0.00,0.00,97
2019-02-01T13:00,-8.8,80,0.00,0.00,99
2019-02-01T14:00,-8.9,82,0.00,0.00,100
2019-02-01T15:00,-9.0,85,0.10,0.00,99
2019-02-01T16:00,-9.7,87,0.10,0.00,99
2019-02-01T17:00,-9.4,86,0.10,0.00,100
2019-02-01T18:00,-9.6,86,0.10,0.00,100
2019-02-01T19:00,-9.4,85,0.10,0.00,100
2019-02-01T20:00,-9.6,85,0.10,0.00,100
2019-02-01T21:00,-9.3,84,0.10,0.00,100
2019-02-01T22:00,-9.4,84,0.30,0.00,100
2019-02-01T23:00,-9.4,83,0.30,0.00,100
2019-02-02T00:00,-9.3,83,0.20,0.00,100
2019-02-02T01:00,-9.4,83,0.20,0.00,99
2019-02-02T02:00,-9.7,83,0.10,0.00,100
2019-02-02T03:00,-9.9,83,0.10,0.00,99
2019-02-02T04:00,-10.1,82,0.10,0.00,100
2019-02-02T05:00,-10.4,81,0.10,0.00,99
2019-02-02T06:00,-10.9,82,0.10,0.00,99
2019-02-02T07:00,-11.2,84,0.10,0.00,99
2019-02-02T08:00,-11.7,85,0.10,0.00,98
2019-02-02T09:00,-12.0,84,0.00,0.00,99
2019-02-02T10:00,-11.7,82,0.00,0.00,99
2019-02-02T11:00,-11.4,80,0.00,0.00,99
2019-02-02T12:00,-11.3,80,0.00,0.00,97
2019-02-02T13:00,-11.5,81,0.00,0.00,91
2019-02-02T14:00,-11.7,82,0.00,0.00,91
2019-02-02T15:00,-12.8,85,0.00,0.00,87
2019-02-02T16:00,-13.5,85,0.00,0.00,83
2019-02-02T17:00,-14.2,85,0.00,0.00,85
2019-02-02T18:00,-14.2,86,0.00,0.00,73
2019-02-02T19:00,-14.7,86,0.00,0.00,76
2019-02-02T20:00,-15.2,86,0.00,0.00,97
2019-02-02T21:00,-15.0,85,0.00,0.00,80
2019-02-02T22:00,-13.4,82,0.00,0.00,76
2019-02-02T23:00,-13.3,81,0.00,0.00,73
2019-02-03T00:00,-12.3,83,0.00,0.00,69
2019-02-03T01:00,-12.9,86,0.00,0.00,0
2019-02-03T02:00,-13.9,88,0.00,0.00,10
2019-02-03T03:00,-13.4,89,0.00,0.00,97
2019-02-03T04:00,-13.7,92,0.00,0.00,98
2019-02-03T05:00,-13.8,95,0.00,0.00,97
2019-02-03T06:00,-14.7,96,0.00,0.00,99
2019-02-03T07:00,-16.8,95,0.00,0.00,99
2019-02-03T08:00,-16.3,96,0.00,0.00,99
2019-02-03T09:00,-16.7,92,0.00,0.00,99
2019-02-03T10:00,-16.0,88,0.00,0.00,96
2019-02-03T11:00,-14.6,84,0.00,0.00,75
2019-02-03T12:00,-12.0,75,0.00,0.00,28
2019-02-03T13:00,-12.1,76,0.00,0.00,81
2019-02-03T14:00,-12.4,80,0.00,0.00,47
2019-02-03T15:00,-9.8,77,0.00,0.00,52
2019-02-03T16:00,-14.3,87,0.00,0.00,70
2019-02-03T17:00,-14.3,88,0.00,0.00,70
2019-02-03T18:00,-14.4,88,0.00,0.00,80
2019-02-03T19:00,-14.1,87,0.00,0.00,90
2019-02-03T20:00,-13.8,86,0.00,0.00,94
2019-02-03T21:00,-14.6,87,0.00,0.00,0
2019-02-03T22:00,-15.7,87,0.00,0.00,0
2019-02-03T23:00,-16.9,88,0.00,0.00,0
2019-02-04T00:00,-12.6,75,0.00,0.00,0
2019-02-04T01:00,-17.9,83,0.00,0.00,0
2019-02-04T02:00,-18.9,83,0.00,0.00,0
2019-02-04T03:00,-19.2,81,0.00,0.00,17
2019-02-04T04:00,-19.3,78,0.00,0.00,10
2019-02-04T05:00,-19.2,74,0.00,0.00,1
2019-02-04T06:00,-18.4,69,0.00,0.00,0
2019-02-04T07:00,-18.9,67,0.00,0.00,1
2019-02-04T08:00,-18.3,66,0.00,0.00,32
2019-02-04T09:00,-17.3,67,0.00,0.00,96
2019-02-04T10:00,-15.8,72,0.00,0.00,99
2019-02-04T11:00,-13.3,68,0.20,0.00,95
2019-02-04T12:00,-12.5,72,0.00,0.00,38
2019-02-04T13:00,-10.6,66,0.00,0.00,96
2019-02-04T14:00,-10.1,68,0.00,0.00,94
2019-02-04T15:00,-10.3,74,0.00,0.00,99
2019-02-04T16:00,-10.8,79,0.10,0.00,100
2019-02-04T17:00,-10.9,83,0.20,0.00,100
2019-02-04T18:00,-10.6,85,0.20,0.00,100
2019-02-04T19:00,-11.2,88,0.10,0.00,100
2019-02-04T20:00,-10.1,88,0.10,0.00,100
2019-02-04T21:00,-10.3,90,0.10,0.00,100
2019-02-04T22:00,-10.8,95,0.00,0.00,77
2019-02-04T23:00,-12.5,96,0.00,0.00,73
2019-02-05T00:00,-11.3,93,0.00,0.00,95
2019-02-05T01:00,-10.9,94,0.00,0.00,91
2019-02-05T02:00,-10.5,93,0.10,0.00,97
2019-02-05T03:00,-10.2,92,0.20,0.00,100
2019-02-05T04:00,-10.0,92,0.40,0.00,100
2019-02-05T05:00,-10.1,93,0.30,0.00,100
2019-02-05T06:00,-10.0,94,0.20,0.00,100
2019-02-05T07:00,-9.5,93,0.20,0.00,100
2019-02-05T08:00,-9.1,92,0.00,0.00,92
2019-02-05T09:00,-9.2,91,0.00,0.00,23
2019-02-05T10:00,-9.9,89,0.00,0.00,2
2019-02-05T11:00,-10.5,85,0.00,0.00,1
2019-02-05T12:00,-9.9,84,0.00,0.00,1
2019-02-05T13:00,-10.4,81,0.00,0.00,0
2019-02-05T14:00,-11.4,80,0.00,0.00,0
2019-02-05T15:00,-10.6,75,0.00,0.00,1
2019-02-05T16:00,-9.7,70,0.00,0.00,69
2019-02-05T17:00,-9.7,67,0.00,0.00,76
2019-02-05T18:00,-11.8,69,0.00,0.00,48
2019-02-05T19:00,-12.6,67,0.00,0.00,66
2019-02-05T20:00,-12.8,65,0.00,0.00,64
2019-02-05T21:00,-14.5,67,0.00,0.00,42
2019-02-05T22:00,-15.8,69,0.00,0.00,28
2019-02-05T23:00,-16.3,69,0.00,0.00,18
2019-02-06T00:00,-15.8,67,0.00,0.00,6
2019-02-06T01:00,-17.4,69,0.00,0.00,0
2019-02-06T02:00,-17.6,69,0.00,0.00,0
2019-02-06T03:00,-17.3,67,0.00,0.00,0
2019-02-06T04:00,-17.0,66,0.00,0.00,50
2019-02-06T05:00,-17.8,67,0.00,0.00,39
2019-02-06T06:00,-17.1,63,0.00,0.00,97
2019-02-06T07:00,-17.8,65,0.00,0.00,99
2019-02-06T08:00,-17.3,67,0.00,0.00,98
2019-02-06T09:00,-16.9,70,0.00,0.00,100
2019-02-06T10:00,-14.8,74,0.00,0.00,100
2019-02-06T11:00,-13.1,75,0.00,0.00,100
2019-02-06T12:00,-12.7,78,0.10,0.00,100
2019-02-06T13:00,-10.8,79,0.20,0.00,100
2019-02-06T14:00,-9.8,81,0.10,0.00,98
2019-02-06T15:00,-10.1,81,0.10,0.00,99
2019-02-06T16:00,-10.8,83,0.00,0.00,98
2019-02-06T17:00,-11.7,84,0.00,0.00,95
2019-02-06T18:00,-11.9,83,0.00,0.00,91
2019-02-06T19:00,-13.5,85,0.00,0.00,65
2019-02-06T20:00,-13.2,85,0.00,0.00,39
2019-02-06T21:00,-14.5,85,0.00,0.00,47
2019-02-06T22:00,-14.5,85,0.00,0.00,62
2019-02-06T23:00,-13.8,84,0.00,0.00,59
2019-02-07T00:00,-12.1,85,0.00,0.00,94
2019-02-07T01:00,-12.2,83,0.00,0.00,94
2019-02-07T02:00,-12.6,84,0.00,0.00,83
2019-02-07T03:00,-11.7,81,0.00,0.00,95
2019-02-07T04:00,-12.1,81,0.00,0.00,93
2019-02-07T05:00,-11.2,80,0.00,0.00,20
2019-02-07T06:00,-11.5,81,0.00,0.00,19
2019-02-07T07:00,-12.3,82,0.00,0.00,16
2019-02-07T08:00,-13.0,82,0.00,0.00,14
2019-02-07T09:00,-12.8,82,0.00,0.00,100
2019-02-07T10:00,-8.7,76,0.00,0.00,99
2019-02-07T11:00,-7.7,71,0.00,0.00,100
2019-02-07T12:00,-9.3,73,0.00,0.00,100
2019-02-07T13:00,-9.2,76,0.00,0.00,100
2019-02-07T14:00,-8.2,77,0.00,0.00,100
2019-02-07T15:00,-8.2,82,0.00,0.00,100
2019-02-07T16:00,-9.0,86,0.00,0.00,100
2019-02-07T17:00,-8.2,88,0.00,0.00,100
2019-02-07T18:00,-9.0,90,0.00,0.00,100
2019-02-07T19:00,-8.6,91,0.10,0.00,100
2019-02-07T20:00,-8.9,90,0.30,0.00,100
2019-02-07T21:00,-8.7,90,0.30,0.00,100
2019-02-07T22:00,-8.3,90,0.30,0.00,100
2019-02-07T23:00,-8.3,90,0.40,0.00,100
2019-02-08T00:00,-8.2,91,0.40,0.00,100
2019-02-08T01:00,-8.4,91,0.30,0.00,100
2019-02-08T02:00,-8.1,90,0.20,0.00,100
2019-02-08T03:00,-7.7,88,0.10,0.00,100
2019-02-08T04:00,-7.4,87,0.10,0.00,99
2019-02-08T05:00,-8.0,87,0.00,0.00,91
2019-02-08T06:00,-10.0,89,0.00,0.00,97
2019-02-08T07:00,-9.3,88,0.00,0.00,98
2019-02-08T08:00,-8.9,85,0.00,0.00,97
2019-02-08T09:00,-8.4,82,0.00,0.00,82
2019-02-08T10:00,-8.1,80,0.00,0.00,72
2019-02-08T11:00,-7.1,76,0.00,0.00,33
2019-02-08T12:00,-5.7,74,0.00,0.00,5
2019-02-08T13:00,-6.9,76,0.00,0.00,0
2019-02-08T14:00,-7.5,77,0.00,0.00,0
2019-02-08T15:00,-9.6,81,0.00,0.00,2
2019-02-08T16:00,-10.2,82,0.00,0.00,18
2019-02-08T17:00,-11.3,82,0.00,0.00,1
2019-02-08T18:00,-12.1,82,0.00,0.00,100
2019-02-08T19:00,-11.2,81,0.00,0.00,100
2019-02-08T20:00,-9.8,82,0.00,0.00,100
2019-02-08T21:00,-8.6,85,0.00,0.00,100
2019-02-08T22:00,-7.9,88,0.00,0.00,100
2019-02-08T23:00,-6.9,88,0.20,0.00,100
2019-02-09T00:00,-7.8,88,0.30,0.00,100
2019-02-09T01:00,-6.7,86,0.20,0.00,100
2019-02-09T02:00,-6.1,85,0.20,0.00,99
2019-02-09T03:00,-5.5,87,0.10,0.00,100
2019-02-09T04:00,-5.2,89,0.00,0.00,99
2019-02-09T05:00,-5.1,92,0.00,0.00,100
2019-02-09T06:00,-5.5,93,0.00,0.00,100
2019-02-09T07:00,-5.3,92,0.10,0.00,100
2019-02-09T08:00,-5.0,92,0.10,0.00,100
2019-02-09T09:00,-4.7,91,0.20,0.00,100
2019-02-09T10:00,-4.1,89,0.10,0.00,100
2019-02-09T11:00,-3.4,88,0.10,0.00,100
2019-02-09T12:00,-2.6,87,0.00,0.00,99
2019-02-09T13:00,-2.3,87,0.00,0.00,97
2019-02-09T14:00,-2.0,87,0.00,0.00,95
2019-02-09T15:00,-2.3,91,0.00,0.00,97
2019-02-09T16:00,-2.6,92,0.30,0.00,99
2019-02-09T17:00,-2.5,92,0.10,0.00,99
2019-02-09T18:00,-2.2,91,0.10,0.00,100
2019-02-09T19:00,-1.9,92,0.00,0.00,100
2019-02-09T20:00,-2.1,93,0.00,0.00,99
2019-02-09T21:00,-2.3,93,0.00,0.00,98
2019-02-09T22:00,-2.1,93,0.00,0.00,89
2019-02-09T23:00,-3.0,92,0.00,0.00,85
2019-02-10T00:00,-3.1,92,0.00,0.00,85
2019-02-10T01:00,-3.6,91,0.00,0.00,97
2019-02-10T02:00,-4.6,89,0.00,0.00,97
2019-02-10T03:00,-5.5,87,0.00,0.00,77
2019-02-10T04:00,-5.9,87,0.00,0.00,67
2019-02-10T05:00,-6.6,86,0.00,0.00,98
2019-02-10T06:00,-6.3,85,0.00,0.00,98
2019-02-10T07:00,-6.5,85,0.00,0.00,99
2019-02-10T08:00,-7.6,86,0.00,0.00,100
2019-02-10T09:00,-6.9,85,0.00,0.00,100
2019-02-10T10:00,-7.0,84,0.00,0.00,99
2019-02-10T11:00,-6.0,81,0.00,0.00,97
2019-02-10T12:00,-4.4,85,0.00,0.00,96
2019-02-10T13:00,-4.2,84,0.00,0.00,100
2019-02-10T14:00,-3.5,83,0.00,0.00,100
2019-02-10T15:00,-3.6,83,0.00,0.00,99
2019-02-10T16:00,-4.1,82,0.00,0.00,99
2019-02-10T17:00,-4.4,82,0.00,0.00,99
2019-02-10T18:00,-4.4,83,0.00,0.00,94
2019-02-10T19:00,-4.9,84,0.00,0.00,73
2019-02-10T20:00,-5.4,83,0.00,0.00,90
2019-02-10T21:00,-5.4,83,0.00,0.00,93
2019-02-10T22:00,-5.7,83,0.00,0.00,90
2019-02-10T23:00,-5.4,81,0.00,0.00,88
2019-02-11T00:00,-5.9,80,0.00,0.00,84
2019-02-11T01:00,-6.9,79,0.00,0.00,74
2019-02-11T02:00,-8.0,80,0.00,0.00,52
2019-02-11T03:00,-9.0,82,0.00,0.00,20
2019-02-11T04:00,-9.9,83,0.00,0.00,11
2019-02-11T05:00,-10.2,84,0.00,0.00,38
2019-02-11T06:00,-10.3,83,0.00,0.00,2
2019-02-11T07:00,-10.3,80,0.00,0.00,100
2019-02-11T08:00,-7.3,75,0.00,0.00,92
2019-02-11T09:00,-6.0,75,0.00,0.00,96
2019-02-11T10:00,-5.8,73,0.00,0.00,29
